date,pm25_class,temperature,dew_point,humidity,wind_speed,pressure,condition,wind,holiday
2021-06-18,1,23.86046511627907,21.13953488372093,85.09302325581395,5.674418604651163,858.9302325581396,Mostly Cloudy,VAR,0
2021-06-19,1,23.375,20.225,83.4,7.375,859.15,Mostly Cloudy,SSW,2
2021-06-20,1,22.488372093023255,20.488372093023255,88.51162790697674,6.348837209302325,859.3720930232558,Mostly Cloudy,VAR,1
2021-06-21,1,24.023809523809526,20.523809523809526,81.54761904761905,11.619047619047619,859.452380952381,Partly Cloudy,SSW,2
2021-06-22,2,25.121951219512194,20.878048780487806,78.0,8.78048780487805,860.0,Partly Cloudy,SSW,0
2021-06-23,2,24.0,21.7,87.45,6.7,861.275,Mostly Cloudy,E,0
2021-06-24,2,24.59090909090909,21.068181818181817,81.54545454545455,7.045454545454546,860.0909090909091,Mostly Cloudy,CALM,0
2021-06-25,2,22.767441860465116,21.186046511627907,90.74418604651163,5.744186046511628,859.6744186046511,Mostly Cloudy,VAR,0
2021-06-26,2,21.674418604651162,20.488372093023255,93.18604651162791,3.0697674418604652,861.5581395348837,Mostly Cloudy,CALM,2
2021-06-27,2,23.61904761904762,21.095238095238095,86.47619047619048,4.095238095238095,863.952380952381,Mostly Cloudy,VAR,1
2021-06-28,2,25.448275862068964,21.586206896551722,79.44827586206897,9.172413793103448,712.2758620689655,Mostly Cloudy,W,0
2021-06-29,2,24.348837209302324,21.58139534883721,85.13953488372093,5.186046511627907,859.1162790697674,Mostly Cloudy,VAR,0
2021-06-30,3,23.25581395348837,22.023255813953487,92.95348837209302,5.069767441860465,857.0232558139535,Mostly Cloudy,VAR,0
2021-07-01,3,21.6046511627907,20.837209302325583,95.48837209302326,3.813953488372093,836.9302325581396,Mostly Cloudy,VAR,0
2021-07-02,3,21.238095238095237,20.761904761904763,97.14285714285714,2.9285714285714284,858.1428571428571,Rain,VAR,0
2021-07-03,2,22.80952380952381,20.761904761904763,88.95238095238095,5.4523809523809526,859.6428571428571,Mostly Cloudy,VAR,2
2021-07-04,2,24.023809523809526,20.976190476190474,83.66666666666667,6.238095238095238,861.0714285714286,Mostly Cloudy,VAR,1
2021-07-05,2,23.88372093023256,21.906976744186046,89.65116279069767,5.72093023255814,861.0,Mostly Cloudy,E,0
2021-07-06,2,24.738095238095237,22.047619047619047,85.66666666666667,8.5,859.3571428571429,Mostly Cloudy,SW,0
2021-07-07,3,24.674418604651162,21.790697674418606,84.4186046511628,9.023255813953488,859.0930232558139,Mostly Cloudy,SSW,0
2021-07-08,2,22.511627906976745,21.697674418604652,95.32558139534883,4.883720930232558,860.7906976744187,Mostly Cloudy,VAR,0
2021-07-09,1,23.3953488372093,21.58139534883721,90.0,7.395348837209302,860.4418604651163,Mostly Cloudy,SW,0
2021-07-10,1,23.325,21.625,91.075,5.275,860.6,Mostly Cloudy,CALM,2
2021-07-11,1,22.40909090909091,21.454545454545453,94.52272727272727,6.363636363636363,863.25,Mostly Cloudy,S,1
2021-07-12,2,23.2972972972973,21.64864864864865,91.02702702702703,5.405405405405405,863.7567567567568,Mostly Cloudy,VAR,0
2021-07-13,2,23.813953488372093,21.325581395348838,87.23255813953489,6.209302325581396,862.5116279069767,Mostly Cloudy,VAR,0
2021-07-14,1,23.59090909090909,21.795454545454547,90.27272727272727,5.5227272727272725,861.8863636363636,Mostly Cloudy,VAR,0
2021-07-15,1,23.0,20.952380952380953,88.66666666666667,6.071428571428571,863.3095238095239,Mostly Cloudy,VAR,0
2021-07-16,2,22.25581395348837,21.232558139534884,94.0,4.186046511627907,863.8604651162791,Mostly Cloudy,CALM,0
2021-07-17,3,22.69047619047619,21.547619047619047,93.78571428571429,4.809523809523809,861.6428571428571,Mostly Cloudy,VAR,2
2021-07-18,2,23.86046511627907,21.53488372093023,87.11627906976744,7.441860465116279,859.9302325581396,Mostly Cloudy,SSW,1
2021-07-19,2,23.953488372093023,21.837209302325583,88.13953488372093,5.674418604651163,858.9767441860465,Mostly Cloudy,CALM,0
2021-07-20,2,22.785714285714285,21.952380952380953,95.33333333333333,5.071428571428571,858.7380952380952,Mostly Cloudy,VAR,0
2021-07-21,2,22.976744186046513,21.88372093023256,93.81395348837209,5.348837209302325,857.6279069767442,Mostly Cloudy,VAR,1
2021-07-22,2,24.30952380952381,22.047619047619047,87.9047619047619,4.9523809523809526,857.0,Mostly Cloudy,VAR,0
2021-07-23,1,23.767441860465116,21.302325581395348,84.5813953488372,7.558139534883721,857.5348837209302,Mostly Cloudy,VAR,0
2021-07-24,1,25.511627906976745,22.3953488372093,84.18604651162791,7.023255813953488,858.4418604651163,Mostly Cloudy,SSW,2
2021-07-25,1,24.27906976744186,22.046511627906977,87.95348837209302,9.116279069767442,858.6744186046511,Mostly Cloudy,VAR,1
2021-07-26,2,22.931818181818183,21.795454545454547,93.56818181818181,2.340909090909091,857.25,Mostly Cloudy,VAR,0
2021-07-27,1,23.674418604651162,21.88372093023256,90.06976744186046,7.232558139534884,855.6744186046511,Mostly Cloudy,CALM,0
2021-07-28,1,24.023809523809526,21.404761904761905,86.4047619047619,7.261904761904762,856.547619047619,Mostly Cloudy,VAR,0
2021-07-29,1,24.523809523809526,21.166666666666668,82.47619047619048,7.833333333333333,856.6904761904761,Mostly Cloudy,VAR,0
2021-07-30,1,24.069767441860463,21.837209302325583,88.13953488372093,6.325581395348837,857.9767441860465,Mostly Cloudy,VAR,0
2021-07-31,1,24.0,20.84090909090909,80.97727272727273,7.75,858.2954545454545,Mostly Cloudy,VAR,2
2021-08-01,1,24.3953488372093,21.674418604651162,85.44186046511628,10.0,857.8139534883721,Mostly Cloudy,SW,1
2021-08-02,1,24.0,21.714285714285715,87.23809523809524,10.904761904761905,858.9761904761905,Mostly Cloudy,SSW,0
2021-08-03,1,23.047619047619047,20.976190476190474,86.73809523809524,6.571428571428571,859.8095238095239,Mostly Cloudy,VAR,0
2021-08-04,2,22.511627906976745,21.53488372093023,94.27906976744185,4.906976744186046,840.5581395348837,Mostly Cloudy,VAR,0
2021-08-05,2,23.697674418604652,20.27906976744186,82.0,5.790697674418604,859.6511627906976,Mostly Cloudy,VAR,0
2021-08-06,3,24.928571428571427,21.642857142857142,82.95238095238095,5.595238095238095,859.5714285714286,Mostly Cloudy,VAR,0
2021-08-07,2,24.463414634146343,21.75609756097561,85.21951219512195,6.097560975609756,861.0487804878048,Mostly Cloudy,VAR,2
2021-08-08,1,23.61904761904762,21.88095238095238,90.52380952380952,6.285714285714286,862.0714285714286,Mostly Cloudy,VAR,1
2021-08-09,2,24.136363636363637,21.931818181818183,88.1590909090909,7.75,861.4545454545455,Mostly Cloudy,SSW,0
2021-08-10,2,24.25,21.818181818181817,86.8409090909091,8.818181818181818,859.3181818181819,Mostly Cloudy,SSW,0
2021-08-11,2,24.80952380952381,22.071428571428573,85.47619047619048,8.880952380952381,859.8571428571429,Mostly Cloudy,VAR,0
2021-08-12,2,23.833333333333332,22.452380952380953,92.4047619047619,6.761904761904762,861.2142857142857,Mostly Cloudy,E,0
2021-08-13,2,24.0,22.162790697674417,89.81395348837209,7.651162790697675,859.8372093023256,Mostly Cloudy,SSW,0
2021-08-14,1,23.886363636363637,22.068181818181817,89.8409090909091,7.0,857.9090909090909,Mostly Cloudy,E,2
2021-08-15,1,23.568181818181817,21.704545454545453,89.63636363636364,7.318181818181818,859.6818181818181,Mostly Cloudy,E,1
2021-08-16,2,24.634146341463413,21.29268292682927,82.1951219512195,7.658536585365853,862.170731707317,Mostly Cloudy,SW,0
2021-08-17,3,23.833333333333332,21.666666666666668,88.16666666666667,5.833333333333333,862.5,Mostly Cloudy,VAR,0
2021-08-18,2,23.46511627906977,21.674418604651162,90.11627906976744,6.3023255813953485,861.1395348837209,Mostly Cloudy,VAR,0
2021-08-19,1,23.431818181818183,21.272727272727273,87.8409090909091,7.2727272727272725,860.75,Mostly Cloudy,SW,0
2021-08-20,1,23.302325581395348,21.13953488372093,87.69767441860465,8.627906976744185,863.3953488372093,Mostly Cloudy,SSW,0
2021-08-21,1,23.357142857142858,21.142857142857142,87.54761904761905,7.642857142857143,865.1904761904761,Mostly Cloudy,SSW,2
2021-08-22,2,23.48780487804878,21.29268292682927,87.8048780487805,6.390243902439025,863.1219512195122,Mostly Cloudy,W,2
2021-08-23,2,21.976744186046513,21.441860465116278,96.83720930232558,3.9069767441860463,861.3255813953489,Mostly Cloudy,VAR,2
2021-08-24,2,22.976744186046513,21.372093023255815,91.04651162790698,4.465116279069767,820.2790697674419,Mostly Cloudy,VAR,0
2021-08-25,2,23.357142857142858,21.69047619047619,90.78571428571429,5.619047619047619,858.0,Mostly Cloudy,VAR,0
2021-08-26,2,23.069767441860463,21.697674418604652,92.09302325581395,6.8604651162790695,857.8372093023256,Mostly Cloudy,E,0
2021-08-27,2,21.38095238095238,20.285714285714285,93.57142857142857,3.857142857142857,861.1904761904761,Mostly Cloudy,VAR,0
2021-08-28,2,20.72093023255814,19.953488372093023,93.46511627906976,4.27906976744186,840.6046511627907,Light Rain,VAR,2
2021-08-29,2,20.441860465116278,20.232558139534884,98.74418604651163,5.674418604651163,862.3488372093024,Light Rain,E,1
2021-08-30,2,22.186046511627907,20.674418604651162,91.76744186046511,4.627906976744186,864.8372093023256,Mostly Cloudy,CALM,2
2021-08-31,1,23.166666666666668,20.761904761904763,87.52380952380952,5.619047619047619,866.0952380952381,Mostly Cloudy,VAR,0
2021-09-01,1,24.166666666666668,21.357142857142858,82.61904761904762,6.833333333333333,864.5952380952381,Partly Cloudy,VAR,0
2021-09-02,2,23.558139534883722,20.906976744186046,85.81395348837209,7.465116279069767,863.0930232558139,Mostly Cloudy,VAR,0
2021-09-03,2,22.681818181818183,20.772727272727273,89.45454545454545,4.863636363636363,862.2954545454545,Mostly Cloudy,VAR,0
2021-09-04,2,24.341463414634145,20.51219512195122,80.58536585365853,7.609756097560975,861.0,Partly Cloudy,W,2
2021-09-05,3,25.11627906976744,21.302325581395348,80.76744186046511,6.976744186046512,861.4883720930233,Partly Cloudy,W,1
2021-09-06,2,22.837209302325583,20.906976744186046,89.88372093023256,7.511627906976744,864.3953488372093,Mostly Cloudy,VAR,0
2021-09-07,2,22.804878048780488,21.21951219512195,91.51219512195122,6.024390243902439,865.7073170731708,Mostly Cloudy,VAR,0
2021-09-08,1,22.738095238095237,20.595238095238095,88.66666666666667,6.0476190476190474,864.5,Mostly Cloudy,SSW,0
2021-09-09,0,21.86046511627907,20.74418604651163,93.51162790697674,3.6744186046511627,863.5348837209302,Mostly Cloudy,VAR,1
2021-09-10,3,23.13953488372093,20.74418604651163,86.90697674418605,5.1395348837209305,863.8372093023256,Mostly Cloudy,VAR,0
2021-09-11,1,23.40909090909091,19.863636363636363,79.79545454545455,6.181818181818182,863.2727272727273,Mostly Cloudy,VAR,2
2021-09-12,0,24.658536585365855,20.829268292682926,80.78048780487805,6.365853658536586,860.6585365853658,Mostly Cloudy,VAR,1
2021-09-13,0,23.41860465116279,20.72093023255814,85.97674418604652,5.511627906976744,861.1860465116279,Mostly Cloudy,VAR,0
2021-09-14,0,23.906976744186046,20.651162790697676,82.90697674418605,5.651162790697675,843.0930232558139,Mostly Cloudy,VAR,0
2021-09-15,1,22.232558139534884,20.41860465116279,89.72093023255815,6.906976744186046,864.953488372093,Mostly Cloudy,VAR,0
2021-09-16,2,22.41860465116279,20.53488372093023,89.72093023255815,3.046511627906977,863.3953488372093,Mostly Cloudy,CALM,0
2021-09-17,0,21.186046511627907,20.27906976744186,94.69767441860465,3.7906976744186047,862.5813953488372,Mostly Cloudy,VAR,0
2021-09-18,0,23.046511627906977,20.11627906976744,84.95348837209302,6.023255813953488,863.5813953488372,Partly Cloudy,VAR,2
2021-09-19,0,24.11627906976744,20.767441860465116,82.76744186046511,7.604651162790698,844.953488372093,Partly Cloudy,W,2
2021-09-20,0,22.926829268292682,21.048780487804876,89.58536585365853,7.2682926829268295,864.8780487804878,Mostly Cloudy,VAR,0
2021-09-21,0,23.30952380952381,20.047619047619047,83.16666666666667,7.0476190476190474,863.7380952380952,Mostly Cloudy,VAR,0
2021-09-22,0,22.023255813953487,19.953488372093023,88.4186046511628,4.348837209302325,863.5348837209302,Mostly Cloudy,VAR,0
2021-09-23,1,22.65909090909091,20.09090909090909,85.95454545454545,6.454545454545454,865.0227272727273,Partly Cloudy,VAR,2
2021-09-24,1,23.697674418604652,20.11627906976744,81.34883720930233,6.651162790697675,865.3255813953489,Mostly Cloudy,VAR,0
2021-09-25,2,23.11627906976744,20.023255813953487,83.3953488372093,6.069767441860465,864.4418604651163,Mostly Cloudy,VAR,2
2021-09-26,2,22.609756097560975,19.829268292682926,85.73170731707317,4.951219512195122,864.7317073170732,Partly Cloudy,VAR,1
2021-09-27,2,22.238095238095237,19.952380952380953,87.97619047619048,5.833333333333333,865.3333333333334,Fair,CALM,0
2021-09-28,2,21.41860465116279,19.6046511627907,90.0,5.465116279069767,866.6279069767442,Mostly Cloudy,VAR,0
2021-09-29,2,22.30952380952381,19.38095238095238,84.14285714285714,6.880952380952381,866.8095238095239,Mostly Cloudy,SSW,1
2021-09-30,2,22.928571428571427,19.976190476190474,84.19047619047619,6.023809523809524,867.0952380952381,Mostly Cloudy,VAR,0
2021-10-01,2,22.785714285714285,19.738095238095237,83.88095238095238,6.095238095238095,866.1904761904761,Mostly Cloudy,VAR,0
2021-10-02,2,22.046511627906977,18.953488372093023,83.88372093023256,8.395348837209303,864.1627906976744,Mostly Cloudy,VAR,2
2021-10-03,2,22.093023255813954,19.302325581395348,84.83720930232558,8.488372093023257,842.1860465116279,Mostly Cloudy,SSW,1
2021-10-04,3,22.738095238095237,19.523809523809526,83.28571428571429,6.238095238095238,863.3095238095239,Mostly Cloudy,VAR,0
2021-10-05,2,22.6046511627907,19.511627906976745,83.72093023255815,7.116279069767442,865.6744186046511,Mostly Cloudy,W,0
2021-10-06,2,22.813953488372093,19.74418604651163,83.37209302325581,6.906976744186046,864.7209302325581,Mostly Cloudy,VAR,0
2021-10-07,2,22.930232558139537,19.558139534883722,81.95348837209302,7.232558139534884,863.2093023255813,Mostly Cloudy,W,2
2021-10-08,3,23.0,19.302325581395348,80.81395348837209,7.046511627906977,862.4186046511628,Partly Cloudy,W,0
2021-10-09,3,23.27906976744186,19.3953488372093,79.95348837209302,8.116279069767442,862.6976744186046,Partly Cloudy,SW,2
2021-10-10,3,23.261904761904763,19.547619047619047,80.47619047619048,6.857142857142857,863.8095238095239,Partly Cloudy,VAR,1
2021-10-11,3,23.69047619047619,19.142857142857142,77.78571428571429,6.595238095238095,863.4761904761905,Fair,VAR,0
2021-10-12,3,24.071428571428573,18.88095238095238,75.28571428571429,6.0476190476190474,863.547619047619,Fair,VAR,2
2021-10-13,3,23.795454545454547,17.681818181818183,72.06818181818181,5.659090909090909,863.7272727272727,Fair,VAR,2
2021-10-14,3,23.88095238095238,17.69047619047619,71.4047619047619,6.476190476190476,863.7380952380952,Fair,VAR,2
2021-10-15,2,24.071428571428573,18.404761904761905,72.97619047619048,5.809523809523809,862.5714285714286,Fair,VAR,2
2021-10-16,2,24.0,19.511627906976745,77.55813953488372,6.465116279069767,864.4883720930233,Fair,VAR,2
2021-10-17,1,22.204545454545453,18.886363636363637,82.63636363636364,5.704545454545454,866.3409090909091,Mostly Cloudy,VAR,2
2021-10-18,1,21.11627906976744,20.093023255813954,93.95348837209302,3.046511627906977,865.0232558139535,Mostly Cloudy,VAR,0
